"","Column1","Column2","Column3","Column4","Column5","predictKNN"
"8540",3,2,4,3,3,3
"8541",-5,-1,1,1,-6,-6
"8543",3,0,4,2,1,1
"8544",-1,3,2,1,5,5
"8545",1,-1,1,1,0,0
"8546",3,0,-2,2,1,1
"8547",-1,2,0,2,0,0
"8548",-5,-4,-1,2,0,0
"8549",1,2,1,1,3,3
"8550",0,-4,3,3,-4,-4
"8552",-4,2,4,2,2,1
"8553",1,3,-1,2,-1,-1
"8554",-4,3,3,1,5,5
"8555",-5,1,3,1,-2,-2
"8556",-3,-3,-3,3,2,2
"8557",-3,-1,2,2,-2,-2
"8558",-3,3,2,3,1,1
"8559",4,-4,-3,2,8,8
"8560",1,3,2,3,2,2
"8561",-1,5,4,3,6,6
"8562",-1,-3,-3,2,4,4
"8563",-5,-1,-2,3,-1,0
"8564",5,-5,-1,2,5,4
"8565",-3,-1,-2,1,-1,0
"8566",-3,-3,-2,3,1,1
"8567",-4,0,3,3,-1,-1
"8568",3,0,-1,3,1,1
"8569",1,2,-2,1,-3,-3
"8570",-4,-4,-3,2,4,4
"8571",4,5,4,1,24,24
"8572",-3,4,3,1,9,9
"8573",2,-3,3,2,-3,-3
"8574",0,-5,2,3,-3,-3
"8575",3,-5,3,3,-4,-4
"8576",-1,0,-1,3,0,0
"8577",-3,-5,2,3,-4,-4
"8578",-1,4,2,3,2,2
"8579",0,4,3,2,6,6
"8580",1,1,0,3,0,0
"8581",-1,-3,1,2,-2,-2
"8582",-4,-1,-2,1,-2,-2
"8583",-2,-5,0,2,-1,-1
"8584",4,0,2,1,4,3
"8585",2,3,2,1,8,8
"8586",-3,-2,3,2,-4,-4
"8587",-4,2,3,1,2,2
"8588",-4,-3,4,2,-8,-8
"8589",-3,-2,3,2,-4,-4
"8590",3,-5,2,1,-7,-7
"8591",-5,1,0,3,-1,-1
"8592",5,0,-2,2,2,2
"8593",-2,-4,2,1,-10,-10
"8594",-1,4,3,2,5,5
"8595",-2,-5,1,2,-3,-4
"8596",2,-2,3,1,-4,-3
"8597",2,0,-1,2,1,1
"8598",5,-4,4,1,-11,-11
"8599",-4,-2,3,3,-3,-3
"8600",-5,1,-3,2,-4,-4
"8601",-5,4,0,3,-1,-1
"8602",1,4,4,3,5,5
"8603",5,4,0,2,2,2
"8604",-4,-3,1,2,-3,-3
"8605",-3,2,1,1,-1,0
"8606",-3,4,2,1,5,5
"8607",3,2,4,2,5,5
"8608",5,5,3,3,6,6
"8609",4,3,1,1,7,7
"8610",4,-4,2,3,-1,-1
"8611",1,1,-2,2,0,0
"8612",-3,-3,0,1,-3,-2
"8613",-1,-1,0,1,-1,0
"8614",-2,-5,-2,1,8,8
"8615",-5,-3,1,3,-2,-2
"8616",0,5,0,1,0,0
"8617",5,-5,3,1,-10,-10
"8618",-2,5,4,3,6,6
"8619",3,2,-1,3,0,0
"8620",-1,0,1,1,-1,0
"8621",3,-1,-1,1,4,4
"8622",3,4,-2,3,-1,-1
"8623",-2,-4,4,1,-18,-17
"8624",4,-2,3,1,-2,-2
"8625",-1,3,-1,3,-1,-1
"8626",0,-2,-3,1,6,6
"8627",4,0,1,2,2,1
"8628",2,-3,0,1,2,2
"8629",-4,1,-2,2,-3,-2
"8630",-5,2,1,2,-1,-1
"8631",-1,2,-1,1,-3,-3
"8632",0,3,1,1,3,2
"8633",-1,2,-2,1,-5,-5
"8634",-5,1,1,2,-2,-1
"8635",-4,1,-1,3,-1,-1
"8636",-5,-5,-1,2,0,0
"8637",-2,3,0,3,0,0
"8638",-2,-2,-3,1,4,3
"8639",-1,1,2,2,0,0
"8640",5,-5,-2,3,5,5
"8641",-3,5,4,2,8,8
"8642",4,-3,2,2,-1,-1
"8643",0,-5,0,2,0,0
"8644",4,5,3,1,19,18
"8645",-4,-1,4,3,-2,-2
"8646",-1,-5,3,1,-16,-16
"8647",-1,3,1,2,1,0
"8648",4,-1,-1,2,2,2
"8649",-4,1,4,2,0,0
"8650",-4,5,-3,3,-6,-6
"8651",0,-1,-1,2,0,0
"8652",-1,-3,-3,1,8,8
"8653",-5,1,3,3,0,0
"8654",5,3,-2,2,0,0
"8656",-1,0,0,1,-1,-1
"8658",1,5,3,1,16,16
"8659",-2,-1,2,3,-1,-1
"8660",5,-5,-2,1,15,14
"8661",4,2,0,1,4,3
"8662",-3,2,-2,2,-3,-3
"8663",-4,-4,3,1,-16,-15
"8664",-1,0,3,3,0,0
"8666",-3,-1,4,2,-3,-3
"8667",3,-1,-3,1,6,5
"8668",-4,-5,4,2,-12,-11
"8669",-2,1,2,2,0,0
"8670",-4,3,0,3,-1,-1
"8671",-5,4,-3,1,-17,-15
"8672",3,-1,0,3,1,1
"8673",1,-2,-3,1,7,6
"8674",-1,-2,-2,3,1,1
"8675",-5,-3,2,3,-3,-3
"8676",3,-5,4,2,-8,-8
"8677",3,-4,3,2,-4,-4
"8678",5,5,-2,2,-2,-2
"8679",-2,-1,3,2,-2,-2
"8680",-4,-3,0,2,-2,-2
"8682",-5,1,3,1,-2,-2
"8683",-1,-1,4,2,-2,-2
"8684",-2,-3,-2,1,4,4
"8685",-5,4,2,2,1,1
"8686",-1,3,2,3,1,1
"8687",-1,5,4,3,6,6
"8688",0,5,-1,1,-5,-4
"8689",-1,0,2,1,-1,0
"8690",-4,4,2,3,1,1
"8691",4,5,1,3,3,3
"8692",2,-5,-1,1,7,7
"8693",1,3,4,2,6,6
"8694",3,-4,-1,3,2,2
"8695",1,3,-2,1,-5,-5
"8696",-1,-2,4,2,-4,-4
"8697",0,0,1,1,0,0
"8698",-4,4,-2,3,-4,-4
"8699",4,-4,1,2,0,0
"8700",2,-5,-2,2,6,6
"8701",-4,-1,-1,2,-1,-1
"8702",2,-4,1,1,-2,-2
"8703",2,-3,2,2,-2,-1
"8704",0,3,2,2,3,2
"8705",-3,2,2,1,1,1
"8706",-5,-5,-2,2,2,2
"8707",-5,-5,-1,1,0,0
"8708",4,1,4,2,4,3
"8709",-4,-1,-1,1,-3,-2
"8710",2,-3,-3,1,11,11
"8711",-3,2,-1,2,-2,-2
"8712",1,4,-1,1,-3,-3
"8713",-5,0,1,2,-2,-2
"8714",-5,2,1,2,-1,-1
"8715",0,-4,3,3,-4,-4
"8716",4,-3,0,2,2,2
"8717",4,3,1,1,7,7
"8718",-1,1,-1,1,-2,-1
"8719",4,-1,-1,3,1,1
"8720",-3,-4,-3,1,9,9
"8721",0,-5,-3,3,5,5
"8722",1,-4,0,3,0,0
"8723",-2,-4,0,1,-2,-2
"8724",3,4,4,1,19,19
"8725",-4,-2,2,2,-4,-3
"8726",2,-3,4,1,-10,-10
"8727",5,-4,-2,2,6,5
"8728",0,-2,1,2,-1,-1
"8729",5,0,-3,2,2,2
"8730",3,-5,4,1,-17,-16
"8731",-4,-2,1,1,-6,-6
"8732",5,5,-3,1,-10,-10
"8733",4,-4,-3,2,8,8
"8734",0,-5,4,1,-20,-19
"8735",3,-2,3,1,-3,-3
"8736",5,4,-2,3,-1,-1
"8737",3,-5,3,1,-12,-12
"8738",-3,-3,4,2,-7,-7
"8739",4,-5,2,2,-3,-3
"8740",4,4,3,2,8,8
"8741",1,-5,-3,1,16,16
"8742",5,2,-1,1,3,3
"8743",-5,-5,3,1,-20,-19
"8745",0,2,3,1,6,5
"8746",-5,-5,2,1,-15,-15
"8747",-4,5,1,2,0,0
"8748",-3,-5,0,3,-1,0
"8749",-2,3,1,1,1,1
"8750",-3,-5,3,2,-9,-9
"8751",0,-3,0,1,0,0
"8752",2,-3,-2,1,8,8
"8753",2,5,-3,3,-4,-4
"8754",-1,2,-1,1,-3,-3
"8755",-3,2,3,1,3,3
"8757",2,-4,4,2,-7,-6
"8758",3,-1,-2,1,5,5
"8759",5,3,-1,2,1,1
"8761",0,-1,-3,2,1,1
"8762",-4,-2,0,3,-1,-1
"8763",5,4,3,3,5,5
"8764",-5,-5,1,1,-10,-9
"8765",1,1,-3,2,-1,-1
"8766",1,-4,-1,2,2,2
"8767",-5,-1,-1,2,-2,-2
"8768",-5,5,4,2,7,7
"8769",2,2,-1,2,0,0
"8770",0,1,1,3,0,0
"8771",4,1,-2,3,0,0
"8772",-1,5,4,2,9,9
"8773",5,5,3,2,10,10
"8774",3,1,4,2,3,3
"8775",-1,-3,1,3,-1,-1
"8776",-1,1,-3,2,-2,-2
"8777",-4,-5,-3,3,3,3
"8778",3,4,2,1,11,11
"8779",0,0,-2,2,0,0
"8780",5,2,0,1,5,4
"8781",-4,3,-1,1,-7,-7
"8782",5,2,4,3,4,4
"8783",-3,3,2,2,1,1
"8784",0,-1,-2,1,2,2
"8785",-5,5,-3,1,-20,-19
"8786",3,5,3,3,6,5
"8787",2,0,-2,2,1,1
"8788",4,-5,4,1,-16,-15
"8789",2,5,-1,1,-3,-3
"8790",-4,3,-1,1,-7,-7
"8791",4,-5,3,2,-5,-5
"8792",5,-2,-1,1,7,7
"8793",3,4,-1,1,-1,-1
"8794",4,-1,-1,1,5,5
"8795",-5,3,0,1,-5,-4
"8796",-3,-3,-2,1,3,3
"8797",1,4,-2,2,-3,-3
"8798",2,-3,-2,2,4,4
"8800",-4,1,-2,2,-3,-2
"8801",0,0,3,2,0,0
"8802",-1,2,1,3,0,0
"8803",2,-4,2,2,-3,-2
"8804",4,-3,1,1,1,1
"8805",1,0,-2,1,1,1
"8806",0,4,0,3,0,0
"8807",-1,4,2,1,7,7
"8808",2,-4,-1,2,3,3
"8809",5,1,-3,2,1,1
"8810",2,1,-1,3,0,0
"8811",0,-5,-1,1,5,5
"8812",4,4,0,3,1,1
"8813",-3,-2,-3,3,1,1
"8814",-3,-5,-2,1,7,7
"8815",3,-4,-1,1,7,6
"8816",5,0,-1,1,5,4
"8817",-5,-2,-2,1,-1,-1
"8818",-4,5,3,3,3,3
"8819",0,2,-2,3,-1,-1
"8820",-3,-4,2,3,-3,-3
"8821",-3,4,2,3,1,1
"8822",-2,2,-2,3,-2,-2
"8823",3,3,1,1,6,6
"8824",-1,0,-2,1,-1,0
"8825",2,-3,-2,3,2,2
"8826",3,0,1,2,1,1
"8827",4,-2,4,1,-4,-4
"8828",3,4,0,3,1,0
"8829",-2,-2,1,3,-1,-1
"8830",-1,3,-2,2,-3,-3
"8831",4,2,0,1,4,3
"8832",-3,2,0,1,-3,-3
"8833",-5,2,3,2,0,0
"8834",-1,-1,1,3,0,0
"8835",-2,4,-3,2,-7,-7
"8836",-3,0,-2,2,-1,-1
"8837",-2,-1,4,2,-3,-3
"8838",-5,2,1,2,-1,-1
"8839",5,0,4,3,1,1
"8840",5,4,-3,3,-2,-2
"8841",1,-2,3,3,-1,-1
"8842",4,3,2,2,5,5
"8843",-1,5,3,3,4,4
"8844",1,3,-2,1,-5,-5
"8845",-3,-4,-3,1,9,9
"8846",-4,2,-1,1,-6,-6
"8847",-1,-4,-2,3,2,2
"8848",-2,5,-1,1,-7,-7
"8849",-1,4,4,2,7,7
"8850",4,-1,-3,1,7,7
"8851",-1,3,-2,3,-2,-2
"8852",-5,2,-3,2,-5,-5
"8853",-2,1,-2,1,-4,-4
"8854",2,0,4,3,0,0
"8855",2,0,3,3,0,0
"8856",5,5,0,1,5,5
"8857",1,3,1,1,4,4
"8858",0,5,-2,1,-10,-10
"8859",-4,5,-2,3,-4,-4
"8860",3,2,4,3,3,3
"8861",5,1,2,1,7,7
"8862",-3,-2,0,3,-1,0
"8863",1,-2,-3,2,3,3
"8864",-2,-4,4,3,-6,-5
"8865",-5,1,0,3,-1,-1
"8866",4,0,1,1,4,4
"8867",2,-4,2,1,-6,-6
"8868",2,-5,-3,3,5,5
"8869",5,5,-2,2,-2,-2
"8871",-4,4,1,1,0,0
"8872",3,-5,2,3,-2,-2
"8873",2,2,-2,3,0,0
"8874",3,-4,2,1,-5,-5
"8875",0,-5,-3,3,5,5
"8876",2,4,-2,2,-3,-2
"8877",-5,-4,-2,3,1,1
"8878",-1,1,4,1,3,2
"8879",3,3,1,3,2,2
"8880",1,3,-3,2,-4,-4
"8881",3,-3,-3,2,6,6
"8883",1,2,3,1,7,7
"8884",-3,-2,-1,2,0,0
"8885",-1,1,0,2,0,0
"8886",2,3,-2,3,-1,-1
"8887",-5,3,4,1,7,7
"8888",-2,4,2,3,2,1
"8889",-4,4,2,3,1,1
"8890",4,-4,4,1,-12,-12
"8891",-4,1,0,3,-1,-1
"8892",2,0,-2,1,2,2
"8893",-2,3,-1,1,-5,-5
"8894",-3,-5,3,1,-18,-17
"8895",-5,-4,-3,1,7,7
"8896",0,-1,-2,2,1,1
"8897",0,4,-3,2,-6,-6
"8898",3,4,-3,2,-4,-4
"8899",4,3,3,3,4,4
"8900",0,5,-3,1,-15,-15
"8901",-3,-5,1,3,-2,-2
"8902",3,-1,1,1,2,1
"8903",-1,-2,4,3,-3,-3
"8904",-4,-2,0,2,-2,-2
"8905",2,-2,-1,3,1,1
"8906",-5,-2,-3,3,0,0
"8907",-1,5,-2,1,-11,-11
"8908",2,4,-2,2,-3,-2
"8909",1,1,-3,2,-1,-1
"8910",5,-5,4,3,-5,-5
"8911",-4,3,-3,2,-6,-6
"8912",0,0,2,3,0,0
"8913",-5,3,-1,3,-2,-2
"8915",2,-4,-2,3,3,3
"8916",2,-2,-3,2,4,4
"8917",-4,3,3,1,5,5
"8918",5,-2,3,1,-1,-1
"8919",3,-3,0,1,3,2
"8920",-5,3,-2,1,-11,-11
"8921",-3,-4,0,3,-1,-1
"8922",-2,5,1,3,1,0
"8923",3,2,2,1,7,7
"8924",3,5,1,3,2,2
"8925",5,-3,4,3,-2,-2
"8926",-5,-1,-2,2,-1,0
"8927",5,5,4,1,25,25
"8928",-3,-4,3,3,-5,-5
"8929",4,-3,-2,3,3,3
"8930",3,-3,4,1,-9,-9
"8931",1,3,4,2,6,6
"8932",3,4,4,1,19,19
"8933",1,5,0,2,0,0
"8934",3,5,-2,2,-3,-3
"8935",1,-5,-3,1,16,16
"8936",-1,-5,-2,1,9,9
"8937",-5,4,-2,3,-4,-4
"8938",5,-1,4,2,0,0
"8939",4,-5,-3,1,19,19
"8940",-5,0,2,2,-2,-2
"8941",5,-1,-3,1,8,8
"8942",-4,-4,1,1,-8,-8
"8943",-2,5,0,2,-1,-1
"8944",2,2,0,1,2,2
"8945",3,3,0,1,3,2
"8946",1,2,1,1,3,3
"8947",3,4,-2,2,-2,-2
"8948",-5,3,3,3,1,1
"8949",0,-2,-2,1,4,3
"8950",-2,2,1,3,0,0
"8951",0,-3,-3,2,4,4
"8952",-2,2,0,2,-1,-1
"8954",-2,-5,0,3,0,0
"8955",-5,1,0,1,-5,-4
"8956",0,-1,1,2,0,0
"8957",0,-2,-2,1,4,3
"8958",-4,-3,-3,3,1,1
"8959",-3,4,3,2,4,4
"8960",-1,2,0,3,0,0
"8961",-2,0,-1,1,-2,-2
"8962",4,-4,1,1,0,0
"8963",4,3,1,3,2,2
"8964",3,-1,-3,2,3,3
"8965",0,2,2,1,4,4
"8966",4,-4,-3,3,5,5
"8967",-4,5,3,3,3,3
"8969",-5,2,4,3,1,1
"8970",3,5,3,2,9,8
"8971",-1,4,-2,1,-9,-8
"8972",5,4,4,2,10,10
"8973",-5,-3,-1,1,-2,-2
"8975",-2,-2,2,1,-6,-6
"8976",-3,-4,1,1,-7,-7
"8977",5,-2,0,2,2,2
"8978",-5,0,3,1,-5,-5
"8979",2,3,-2,1,-4,-4
"8980",0,2,2,1,4,4
"8981",2,-2,4,2,-3,-2
"8982",3,2,4,2,5,5
"8983",-2,2,-2,2,-3,-3
"8984",-5,-4,0,2,-2,-2
"8985",-2,-1,-3,1,1,1
"8986",2,-2,-2,1,6,6
"8987",-2,1,4,1,2,2
"8989",4,-5,1,3,0,0
"8990",3,-5,-3,2,9,9
"8991",-2,-3,1,3,-1,-1
"8992",-1,0,1,1,-1,0
"8993",-5,1,-1,1,-6,-6
"8994",5,-2,4,3,-1,-1
"8995",-4,0,1,2,-2,-2
"8996",3,-3,-2,3,3,3
"8997",5,4,2,3,4,4
"8998",-3,2,0,1,-3,-3
"8999",-5,-4,3,2,-8,-8
"9000",1,-1,0,1,1,1
"9001",2,2,1,1,4,4
"9002",0,0,2,2,0,0
"9003",-5,3,-2,1,-11,-11
"9004",-1,0,2,3,0,0
"9005",1,-4,-2,1,9,9
"9006",-1,3,-3,2,-5,-5
"9007",-5,-3,2,2,-5,-5
"9008",-2,-2,1,2,-2,-2
"9010",3,4,-2,2,-2,-2
"9011",-2,-5,4,1,-22,-22
"9012",-3,-4,-3,2,4,4
"9013",-3,1,-1,3,-1,-1
"9014",2,-2,-2,3,2,2
"9015",-4,-4,2,2,-6,-6
"9016",-2,4,4,2,7,7
"9017",-2,-4,2,2,-5,-5
"9018",5,-3,3,1,-4,-4
"9019",-5,4,1,1,-1,0
"9021",1,1,3,1,4,4
"9022",0,4,-2,1,-8,-8
"9023",2,-2,-3,2,4,4
"9024",-1,0,-3,1,-1,0
"9025",1,2,-3,1,-5,-5
"9026",3,2,0,3,1,1
"9027",-3,3,-1,1,-6,-6
"9028",2,3,0,1,2,2
"9029",1,-1,-3,1,4,4
"9030",-4,5,4,3,5,5
"9031",-3,-5,1,2,-4,-4
"9032",-1,-3,0,3,0,0
"9033",5,-5,1,3,0,0
"9034",-1,2,0,3,0,0
"9035",-5,2,-1,3,-2,-2
"9036",-5,2,3,3,0,0
"9038",1,3,-3,1,-8,-8
"9039",-2,3,3,1,7,6
"9040",5,1,-2,3,1,1
"9041",1,-2,-1,3,1,1
"9042",4,2,1,1,6,5
"9043",-5,4,-2,3,-4,-4
"9044",4,5,0,3,1,1
"9045",4,3,2,3,3,3
"9046",4,2,-3,1,-2,-2
"9047",-4,3,-2,2,-5,-5
"9048",-4,-5,0,2,-2,-2
"9049",4,-1,-2,3,2,2
"9050",2,-2,3,3,-1,-1
"9051",-1,2,-1,2,-1,-1
"9052",-5,1,3,3,0,0
"9053",1,2,3,1,7,7
"9054",1,-5,2,1,-9,-8
"9055",-3,3,0,3,-1,-1
"9056",0,-1,-1,3,0,0
"9057",-3,3,4,1,9,9
"9058",-5,0,2,1,-5,-4
"9059",-4,-4,4,3,-6,-6
"9060",0,3,-1,2,-1,-1
"9061",0,5,2,1,10,10
"9062",0,3,3,1,9,9
"9063",-1,-3,4,1,-13,-13
"9064",2,-3,4,3,-3,-3
"9065",1,1,-3,2,-1,-1
"9066",-1,2,2,3,1,0
"9067",5,5,0,2,2,2
"9068",0,0,1,1,0,0
"9069",5,-1,0,3,1,1
"9070",3,2,-2,2,0,0
"9071",-5,2,4,1,3,3
"9072",-2,-3,1,2,-2,-2
"9073",5,1,1,1,6,5
"9074",-4,1,2,2,-1,0
"9075",-1,-4,2,3,-3,-3
"9077",-3,-2,1,3,-1,-1
"9078",3,-1,1,3,0,0
"9079",-1,-5,0,2,0,0
"9080",-2,-5,2,1,-12,-12
"9081",3,-1,-2,1,5,5
"9082",-4,5,2,3,2,2
"9083",5,-2,-1,1,7,7
"9084",4,-2,-1,1,6,5
"9085",0,3,0,2,0,0
"9086",4,-3,4,2,-4,-4
"9087",1,-5,-2,2,5,5
"9088",-4,0,0,3,-1,-1
"9089",-4,-3,-2,2,1,0
"9090",3,3,-3,2,-3,-3
"9091",0,-1,-2,3,0,0
"9092",-5,1,-3,2,-4,-4
"9093",-2,5,3,3,4,4
"9094",-3,4,4,3,4,4
"9095",1,2,1,1,3,3
"9096",2,5,3,3,5,5
"9097",5,-2,-2,2,4,4
"9098",-3,4,1,1,1,1
"9099",-1,-5,-3,1,14,13
"9100",-1,-4,-3,2,5,5
"9101",-3,0,-2,3,-1,0
"9102",1,-3,0,3,0,0
"9103",-2,2,2,3,0,0
"9104",-3,5,-3,2,-9,-9
"9105",-3,1,0,1,-3,-3
"9106",1,3,0,2,0,0
"9107",-5,4,-1,3,-3,-2
"9109",-5,5,2,2,2,2
"9110",-2,-5,4,1,-22,-22
"9112",-1,-1,-1,1,0,0
"9113",-1,2,1,1,1,1
"9114",2,1,2,2,2,2
"9115",4,4,4,2,10,10
"9116",0,-2,2,2,-2,-2
"9117",-5,-5,-3,2,5,5
"9118",-1,-5,-1,1,4,4
"9119",5,0,-1,2,2,2
"9120",5,-5,-2,3,5,5
"9121",-2,3,2,2,2,1
"9122",-5,0,3,1,-5,-5
"9123",4,3,4,1,16,16
"9124",2,3,2,2,4,4
"9125",-1,-5,2,1,-11,-11
"9126",1,-5,4,2,-9,-9
"9127",-5,2,-3,1,-11,-11
"9128",-2,-4,-3,1,10,10
"9129",5,3,-1,1,2,2
"9130",5,5,2,2,7,7
"9131",2,-1,1,3,0,0
"9132",-5,3,2,1,1,1
"9133",-3,5,1,3,0,0
"9134",0,0,2,3,0,0
"9135",-1,-4,0,3,0,0
"9136",3,0,3,2,1,1
"9137",-4,-5,4,3,-8,-8
"9138",0,4,2,3,2,2
"9139",-4,0,4,1,-4,-4
"9140",3,-1,-3,2,3,3
"9141",4,-3,-3,1,13,13
"9142",-2,4,2,2,3,3
"9143",-1,4,0,3,0,0
"9144",5,-1,0,2,2,2
"9145",5,0,-1,3,1,1
"9146",2,-1,1,3,0,0
"9147",0,2,1,3,0,0
"9148",-2,4,3,2,5,5
"9149",2,5,4,2,11,11
"9150",5,3,-3,2,-2,-2
"9151",0,-5,1,2,-2,-2
"9152",0,5,4,1,20,19
"9153",1,-2,-2,2,2,2
"9154",2,1,2,3,1,1
"9155",1,-5,2,2,-4,-4
"9156",-3,2,2,2,0,0
"9157",0,2,2,2,2,2
"9158",2,0,1,3,0,0
"9159",-5,-5,-1,2,0,0
"9160",4,2,0,3,1,1
"9161",-4,-3,-1,1,-1,-1
"9162",-1,3,4,2,5,5
"9163",2,-2,2,2,-1,0
"9164",0,2,0,3,0,0
"9167",-2,3,-3,3,-3,-3
"9168",5,-3,3,2,-2,-2
"9169",-5,0,-1,3,-1,-1
"9170",1,-4,0,1,1,1
"9171",0,2,-1,1,-2,-2
"9172",0,1,1,2,0,0
"9173",-3,1,4,2,0,0
"9174",5,-5,-2,3,5,5
"9175",-2,-1,2,3,-1,-1
"9176",-5,0,2,2,-2,-2
"9177",-1,-5,-1,2,2,2
"9178",-1,0,-1,1,-1,-1
"9179",-4,2,-2,2,-4,-3
"9180",-2,2,4,2,3,3
"9181",-3,-4,1,1,-7,-7
"9182",5,1,4,1,9,9
"9183",-3,2,1,3,0,0
"9184",3,-2,-2,3,2,2
"9185",1,5,0,2,0,0
"9186",1,5,-1,2,-2,-2
"9187",0,5,3,3,5,5
"9188",-3,-5,-3,3,4,4
"9189",-3,1,1,3,0,0
"9190",-3,-2,-2,1,1,1
"9191",4,3,-3,3,-1,-1
"9192",4,-1,-2,2,3,3
"9193",-2,4,-2,2,-5,-5
"9194",4,-4,0,1,4,3
"9195",-4,5,-3,1,-19,-19
"9196",0,3,4,2,6,6
"9197",5,1,1,1,6,5
"9198",-5,4,4,3,3,3
"9199",-5,1,4,2,0,0
"9200",-3,2,2,2,0,0
"9201",-3,-1,2,2,-2,-2
"9202",2,1,4,3,2,2
"9203",5,-3,1,2,1,0
"9204",1,1,-1,2,0,0
"9205",4,4,0,1,4,4
"9206",-4,-1,0,2,-2,-2
"9207",5,3,1,3,2,2
"9208",5,-1,-2,1,7,7
"9210",-1,-1,3,3,-1,-1
"9211",-4,-2,2,1,-8,-8
"9212",1,-5,2,3,-3,-3
"9213",4,4,1,3,2,2
"9214",4,4,3,1,16,16
"9215",3,-4,-1,1,7,6
"9216",-1,-3,2,2,-3,-3
"9217",1,1,4,2,2,2
"9218",0,1,-3,2,-1,-1
"9219",-1,-1,-1,1,0,0
"9220",2,1,-2,3,0,0
"9221",-3,-4,2,3,-3,-3
"9222",1,-2,4,3,-2,-2
"9223",4,3,-2,2,-1,0
"9224",-3,1,-3,1,-6,-5
"9225",1,1,-1,2,0,0
"9226",-1,-1,3,3,-1,-1
"9227",-5,0,2,2,-2,-2
"9228",-2,4,2,1,6,6
"9229",3,-1,3,3,0,0
"9230",-4,0,4,1,-4,-4
"9232",0,-3,4,3,-4,-4
"9233",0,0,-3,2,0,0
"9234",-5,0,-1,1,-5,-4
"9235",-5,-1,1,3,-2,-1
"9236",0,5,1,2,2,2
"9237",5,-1,0,3,1,1
"9238",3,1,0,3,1,1
"9239",1,2,-2,3,-1,0
"9240",5,1,2,3,2,2
"9241",-5,0,-3,1,-5,-5
"9242",5,3,3,1,14,14
"9243",5,0,-1,3,1,1
"9244",3,-3,0,1,3,2
"9245",-4,5,-3,3,-6,-6
"9246",-4,4,1,3,0,0
"9247",5,3,2,2,5,5
"9248",-4,4,1,3,0,0
"9249",5,3,-2,2,0,0
"9250",1,0,3,3,0,0
"9251",0,3,0,3,0,0
"9252",-3,3,4,3,3,3
"9253",-5,3,1,1,-2,-1
"9254",4,-1,-3,3,2,2
"9255",3,5,2,1,13,13
"9256",-1,1,4,2,1,1
"9257",4,0,3,2,2,2
"9258",-5,-2,-2,2,0,0
"9259",-3,5,-3,2,-9,-9
"9260",-4,-2,0,2,-2,-2
"9261",2,-2,-2,3,2,2
"9262",0,-5,-2,1,10,10
"9263",-4,-1,4,1,-8,-7
"9264",-2,-3,2,1,-8,-8
"9265",-4,2,2,2,0,0
"9266",-1,-2,1,1,-3,-3
"9267",5,-4,1,2,0,0
"9268",5,-5,1,2,0,0
"9269",-2,-2,3,1,-8,-8
"9270",-3,0,2,2,-1,-1
"9271",5,-5,1,3,0,0
"9272",2,-4,2,1,-6,-6
"9273",4,5,1,2,4,4
"9275",2,2,-2,2,-1,-1
"9276",-2,-1,1,3,-1,-1
"9277",-5,0,1,2,-2,-2
"9278",-2,5,3,3,4,4
"9279",3,-3,-1,1,6,6
"9280",0,1,3,1,3,3
"9281",5,-3,-1,1,8,8
"9282",5,-4,3,1,-7,-7
"9283",-1,2,1,1,1,1
"9284",1,4,-2,3,-2,-2
"9285",-2,1,4,1,2,2
"9286",5,0,2,3,1,1
"9288",0,4,2,2,4,4
"9289",5,2,-2,2,0,0
"9290",4,3,1,1,7,7
"9291",-2,-4,-1,3,0,0
"9292",3,-5,4,3,-5,-5
"9293",-5,-1,-1,1,-4,-3
"9294",2,-5,2,1,-8,-8
"9295",-2,-5,2,3,-4,-4
"9296",1,-2,4,2,-3,-3
"9297",-3,-2,-3,3,1,1
"9298",-2,-1,0,1,-2,-2
"9299",2,4,3,3,4,4
"9300",2,1,1,3,1,1
"9301",-3,-5,1,2,-4,-4
"9302",-3,5,-3,1,-18,-18
"9304",-1,4,0,2,0,0
"9305",1,3,-1,2,-1,-1
"9306",-5,5,3,1,10,10
"9307",-5,-4,-1,3,0,0
"9308",-5,-2,2,2,-4,-4
"9309",-3,-1,-2,2,0,0
"9310",5,-5,-3,1,20,19
"9311",-3,-1,1,1,-4,-4
"9312",0,-4,-3,3,4,3
"9313",4,-1,-1,2,2,2
"9314",-2,-1,3,3,-1,-1
"9315",2,1,2,2,2,2
"9316",5,-2,-1,3,2,2
"9317",-3,-4,1,1,-7,-7
"9318",5,-2,-2,2,4,4
"9319",5,-4,-1,3,3,3
"9320",-2,-5,-1,2,1,1
"9321",3,-1,0,3,1,1
"9323",5,-5,0,3,1,1
"9324",-1,-4,2,3,-3,-3
"9325",-4,1,2,2,-1,0
"9326",0,-1,-1,2,0,0
"9327",1,1,1,2,1,1
"9328",2,-3,3,2,-3,-3
"9329",-5,2,4,1,3,3
"9331",-2,-5,-2,2,4,3
"9332",2,-5,2,1,-8,-8
"9333",5,-3,-2,3,3,3
"9334",0,5,0,2,0,0
"9335",-4,-2,-1,3,0,0
"9336",3,-1,-1,1,4,4
"9337",-1,-4,1,1,-5,-4
"9338",-2,1,4,3,0,0
"9339",-5,-3,-2,3,0,0
"9340",-1,4,1,3,1,1
"9341",-5,1,0,3,-1,-1
